group_id,family_name,origin,chrs,cardinality_formal,cardinality_abs,A,B,D,synteny,TE,HC.LC,source
11593,OG0008432,ABD,2,1:1:1,1:1:1,TraesCS2A01G432900,TraesCS2B01G454200,TraesCS2D01G430900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11594,OG0008445,ABD,3,1:1:1,1:1:1,TraesCS3A01G074000,TraesCS3B01G088300,TraesCS3D01G073700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
11595,OG0008406,ABD,7,1:1:1,1:1:1,TraesCS7A01G126200,TraesCS7B01G025500,TraesCS7D01G124200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
11596,OG0008425,ABD,6,1:1:1,1:1:1,TraesCS6A01G360600,TraesCS6B01G393500,TraesCS6D01G344100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11598,OG0008450,ABD,2,1:1:1,1:1:1,TraesCS2A01G230200,TraesCS2B01G251800,TraesCS2D01G233900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11599,OG0008640,ABD,7,1:1:1,1:1:1,TraesCS7A01G486800,TraesCS7B01G390100,TraesCS7D01G473300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11603,OG0008442,ABD,45,1:1:1,1:1:1,TraesCS4A01G320000,TraesCS5B01G559100,TraesCS5D01G565200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11604,OG0008401,ABD,6,1:1:1,1:1:1,TraesCS6A01G220300,TraesCS6B01G261800,TraesCS6D01G214900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11605,OG0008435,ABD,6,1:1:1,1:1:1,TraesCS6A01G232100,TraesCS6B01G249500,TraesCS6D01G203100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11606,OG0008437,ABD,5,1:1:1,1:1:1,TraesCS5A01G088400,TraesCS5B01G094600,TraesCS5D01G100800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11607,OG0008632,ABD,5,1:1:1,1:1:1,TraesCS5A01G202500,TraesCS5B01G201000,TraesCS5D01G208800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11608,OG0008636,ABD,4,1:1:1,1:1:1,TraesCS4A01G002100,TraesCS4B01G303000,TraesCS4D01G301500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11609,OG0008635,ABD,2,1:1:1,1:1:1,TraesCS2A01G097900,TraesCS2B01G113600,TraesCS2D01G097300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11610,OG0008631,ABD,3,1:1:1,1:1:1,TraesCS3A01G371100,TraesCS3B01G403300,TraesCS3D01G364200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,MCScanX"
11611,OG0008634,ABD,3,1:1:1,1:1:1,TraesCS3A01G293900,TraesCS3B01G328600,TraesCS3D01G293700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11612,OG0008633,ABD,3,1:1:1,1:1:1,TraesCS3A01G256400,TraesCS3B01G289600,TraesCS3D01G256700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11613,OG0008629,ABD,2,1:1:1,1:1:1,TraesCS2A01G362100,TraesCS2B01G379900,TraesCS2D01G359500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11614,OG0008630,ABD,4,1:1:1,1:1:1,TraesCS4A01G082300,TraesCS4B01G221700,TraesCS4D01G222100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11617,OG0008395,ABD,5,1:1:1,1:1:1,TraesCS5A01G407400,TraesCS5B01G412300,TraesCS5D01G417300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11618,OG0008624,ABD,3,1:1:1,1:1:1,TraesCS3A01G278500,TraesCS3B01G312700,TraesCS3D01G278800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11619,OG0008625,ABD,2,1:1:1,1:1:1,TraesCS2A01G281400,TraesCS2B01G298700,TraesCS2D01G280200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11620,OG0008627,ABD,3,1:1:1,1:1:1,TraesCS3A01G271600,TraesCS3B01G305300,TraesCS3D01G271200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11621,OG0008622,ABD,7,1:1:1,1:1:1,TraesCS7A01G212300,TraesCS7B01G119200,TraesCS7D01G214000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11622,OG0008427,ABD,2,1:1:1,1:1:1,TraesCS2A01G339400,TraesCS2B01G342600,TraesCS2D01G323700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11623,OG0008626,ABD,6,1:1:1,1:1:1,TraesCS6A01G069400,TraesCS6B01G093700,TraesCS6D01G067400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11624,OG0008623,ABD,5,1:1:1,1:1:1,TraesCS5A01G049200,TraesCS5B01G054300,TraesCS5D01G059800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11627,OG0008621,ABD,3,1:1:1,1:1:1,TraesCS3A01G298900,TraesCS3B01G337600,TraesCS3D01G302800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
11628,OG0008617,ABD,2,1:1:1,1:1:1,TraesCS2A01G345300,TraesCS2B01G363700,TraesCS2D01G344000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11629,OG0008619,ABD,5,1:1:1,1:1:1,TraesCS5A01G392500,TraesCS5B01G397300,TraesCS5D01G402300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11632,OG0008389,ABD,6,1:1:1,1:1:1,TraesCS6A01G377900,TraesCS6B01G415600,TraesCS6D01G362400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11633,OG0008612,ABD,3,1:1:1,1:1:1,TraesCS3A01G398500,TraesCS3B01G430900,TraesCS3D01G392600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11634,OG0008611,ABD,2,1:1:1,1:1:1,TraesCS2A01G299800,TraesCS2B01G316300,TraesCS2D01G297900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11635,OG0008615,ABD,6,1:1:1,1:1:1,TraesCS6A01G252800,TraesCS6B01G272900,TraesCS6D01G234300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11636,OG0008609,ABD,2,1:1:1,1:1:1,TraesCS2A01G171500,TraesCS2B01G197900,TraesCS2D01G179100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11637,OG0008608,ABD,3,1:1:1,1:1:1,TraesCS3A01G290800,TraesCS3B01G325400,TraesCS3D01G290600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11638,OG0008421,ABD,2,1:1:1,1:1:1,TraesCS2A01G096000,TraesCS2B01G111400,TraesCS2D01G094400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11639,OG0008604,ABD,7,1:1:1,1:1:1,TraesCS7A01G250000,TraesCS7B01G141200,TraesCS7D01G248600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11641,OG0008605,ABD,4,1:1:1,1:1:1,TraesCS4A01G255900,TraesCS4B01G058900,TraesCS4D01G058800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,MCScanX"
11642,OG0008593,ABD,5,1:1:1,1:1:1,TraesCS5A01G122900,TraesCS5B01G122700,TraesCS5D01G131000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11643,OG0008600,ABD,2,1:1:1,1:1:1,TraesCS2A01G406600,TraesCS2B01G424200,TraesCS2D01G403500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11644,OG0008588,ABD,5,1:1:1,1:1:1,TraesCS5A01G463600,TraesCS5B01G475100,TraesCS5D01G476300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11645,OG0008594,ABD,3,1:1:1,1:1:1,TraesCS3A01G513100,TraesCS3B01G581800,TraesCS3D01G522400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,MCScanX"
11648,OG0008582,ABD,4,1:1:1,1:1:1,TraesCS4A01G089400,TraesCS4B01G215000,TraesCS4D01G215500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11649,OG0008416,ABD,3,1:1:1,1:1:1,TraesCS3A01G054800,TraesCS3B01G066100,TraesCS3D01G054100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
11650,OG0008576,ABD,6,1:1:1,1:1:1,TraesCS6A01G230500,TraesCS6B01G251400,TraesCS6D01G204500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11652,OG0008616,ABD,1,1:1:1,1:1:1,TraesCS1A01G158500,TraesCS1B01G174500,TraesCS1D01G155800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11653,OG0008568,ABD,45,1:1:1,1:1:1,TraesCS5A01G501000,TraesCS4B01G329400,TraesCS4D01G326500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11654,OG0008569,ABD,7,1:1:1,1:1:1,TraesCS7A01G122200,TraesCS7B01G021200,TraesCS7D01G120700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11655,OG0008563,ABD,7,1:1:1,1:1:1,TraesCS7A01G252300,TraesCS7B01G138600,TraesCS7D01G250400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11656,OG0008383,ABD,1,1:1:1,1:1:1,TraesCS1A01G281300,TraesCS1B01G290500,TraesCS1D01G280600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11657,OG0008561,ABD,3,1:1:1,1:1:1,TraesCS3A01G273300,TraesCS3B01G307000,TraesCS3D01G272700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11658,OG0008404,ABD,2,1:1:1,1:1:1,TraesCS2A01G450400,TraesCS2B01G472000,TraesCS2D01G450000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11659,OG0008556,ABD,3,1:1:1,1:1:1,TraesCS3A01G214700,TraesCS3B01G246600,TraesCS3D01G218300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
11660,OG0008378,ABD,4,1:1:1,1:1:1,TraesCS4A01G124700,TraesCS4B01G179700,TraesCS4D01G181300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
11661,OG0008548,ABD,1,1:1:1,1:1:1,TraesCS1A01G315600,TraesCS1B01G327500,TraesCS1D01G315800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11662,OG0008549,ABD,2,1:1:1,1:1:1,TraesCS2A01G229300,TraesCS2B01G250700,TraesCS2D01G233100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11663,OG0008398,ABD,2,1:1:1,1:1:1,TraesCS2A01G220100,TraesCS2B01G245600,TraesCS2D01G225800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11664,OG0008541,ABD,1,1:1:1,1:1:1,TraesCS1A01G163900,TraesCS1B01G180700,TraesCS1D01G160800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
11665,OG0008542,ABD,5,1:1:1,1:1:1,TraesCS5A01G473400,TraesCS5B01G486300,TraesCS5D01G486100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11667,OG0008536,ABD,5,1:1:1,1:1:1,TraesCS5A01G230400,TraesCS5B01G228900,TraesCS5D01G237400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,MCScanX"
11668,OG0008534,ABD,2,1:1:1,1:1:1,TraesCS2A01G473900,TraesCS2B01G497400,TraesCS2D01G473600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11669,OG0008529,ABD,7,1:1:1,1:1:1,TraesCS7A01G324600,TraesCS7B01G225100,TraesCS7D01G320300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11670,OG0008527,ABD,7,1:1:1,1:1:1,TraesCS7A01G149200,TraesCS7B01G052900,TraesCS7D01G150800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11671,OG0008521,ABD,7,1:1:1,1:1:1,TraesCS7A01G321900,TraesCS7B01G222800,TraesCS7D01G318800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11675,OG0008515,ABD,6,1:1:1,1:1:1,TraesCS6A01G093100,TraesCS6B01G121900,TraesCS6D01G089300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11676,OG0008509,ABD,4,1:1:1,1:1:1,TraesCS4A01G064300,TraesCS4B01G241700,TraesCS4D01G241300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11678,OG0008500,ABD,7,1:1:1,1:1:1,TraesCS7A01G292200,TraesCS7B01G183900,TraesCS7D01G288800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
11679,OG0008502,ABD,1,1:1:1,1:1:1,TraesCS1A01G054300,TraesCS1B01G071400,TraesCS1D01G055100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11680,OG0008495,ABD,5,1:1:1,1:1:1,TraesCS5A01G221100,TraesCS5B01G219900,TraesCS5D01G228800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11682,OG0008374,ABD,2,1:1:1,1:1:1,TraesCS2A01G246200,TraesCS2B01G270500,TraesCS2D01G248600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11683,OG0008487,ABD,6,1:1:1,1:1:1,TraesCS6A01G297400,TraesCS6B01G327100,TraesCS6D01G277300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
11686,OG0008480,ABD,3,1:1:1,1:1:1,TraesCS3A01G247300,TraesCS3B01G272000,TraesCS3D01G244100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11687,OG0008482,ABD,5,1:1:1,1:1:1,TraesCS5A01G408500,TraesCS5B01G413200,TraesCS5D01G418300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11688,OG0008381,ABD,2,1:1:1,1:1:1,TraesCS2A01G177700,TraesCS2B01G204800,TraesCS2D01G185900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11689,OG0008475,ABD,6,1:1:1,1:1:1,TraesCS6A01G045100,TraesCS6B01G060700,TraesCS6D01G051600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11692,OG0008461,ABD,1,1:1:1,1:1:1,TraesCS1A01G055200,TraesCS1B01G072000,TraesCS1D01G055900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11693,OG0008459,ABD,4,1:1:1,1:1:1,TraesCS4A01G010700,TraesCS4B01G293700,TraesCS4D01G292400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,MCScanX"
11694,OG0008451,ABD,4,1:1:1,1:1:1,TraesCS4A01G284000,TraesCS4B01G029700,TraesCS4D01G026700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11695,OG0008372,ABD,3,1:1:1,1:1:1,TraesCS3A01G100000,TraesCS3B01G116700,TraesCS3D01G100600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11696,OG0008443,ABD,5,1:1:1,1:1:1,TraesCS5A01G095900,TraesCS5B01G101800,TraesCS5D01G108500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11697,OG0008454,ABD,3,1:1:1,1:1:1,TraesCS3A01G417600,TraesCS3B01G452800,TraesCS3D01G413200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11699,OG0008438,ABD,3,1:1:1,1:1:1,TraesCS3A01G184800,TraesCS3B01G214600,TraesCS3D01G188800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11700,OG0008436,ABD,5,1:1:1,1:1:1,TraesCS5A01G095100,TraesCS5B01G101300,TraesCS5D01G107800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11701,OG0008423,ABD,2,1:1:1,1:1:1,TraesCS2A01G479500,TraesCS2B01G504000,TraesCS2D01G478700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11703,OG0008430,ABD,2,1:1:1,1:1:1,TraesCS2A01G321000,TraesCS2B01G361700,TraesCS2D01G341700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11704,OG0008377,ABD,1,1:1:1,1:1:1,TraesCS1A01G233600,TraesCS1B01G250300,TraesCS1D01G238700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
11705,OG0008420,ABD,2,1:1:1,1:1:1,TraesCS2A01G518400,TraesCS2B01G546800,TraesCS2D01G519800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11707,OG0008417,ABD,2,1:1:1,1:1:1,TraesCS2A01G555100,TraesCS2B01G588900,TraesCS2D01G559400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11709,OG0008403,ABD,4,1:1:1,1:1:1,TraesCS4A01G234800,TraesCS4B01G080200,TraesCS4D01G079100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11710,OG0008397,ABD,3,1:1:1,1:1:1,TraesCS3A01G334700,TraesCS3B01G365600,TraesCS3D01G328000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11711,OG0008400,ABD,3,1:1:1,1:1:1,TraesCS3A01G391800,TraesCS3B01G423800,TraesCS3D01G384700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11712,OG0008386,ABD,2,1:1:1,1:1:1,TraesCS2A01G151600,TraesCS2B01G176700,TraesCS2D01G156700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11713,OG0008409,ABD,1,1:1:1,1:1:1,TraesCS1A01G361500,TraesCS1B01G378100,TraesCS1D01G366200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11714,OG0008414,ABD,4,1:1:1,1:1:1,TraesCS4A01G009200,TraesCS4B01G295700,TraesCS4D01G294300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
11715,OG0008375,ABD,3,1:1:1,1:1:1,TraesCS3A01G209300,TraesCS3B01G239900,TraesCS3D01G212200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11717,OG0008394,ABD,3,1:1:1,1:1:1,TraesCS3A01G023800,TraesCS3B01G021000,TraesCS3D01G022400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11720,OG0008380,ABD,3,1:1:1,1:1:1,TraesCS3A01G272100,TraesCS3B01G305800,TraesCS3D01G271700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11721,OG0008371,ABD,2,1:1:1,1:1:1,TraesCS2A01G283300,TraesCS2B01G300400,TraesCS2D01G282000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11723,OG0008280,ABD,5,1:1:1,1:1:1,TraesCS5A01G054500,TraesCS5B01G061900,TraesCS5D01G065800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11724,OG0008287,ABD,2,1:1:1,1:1:1,TraesCS2A01G145900,TraesCS2B01G171300,TraesCS2D01G150500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11725,OG0008289,ABD,2,1:1:1,1:1:1,TraesCS2A01G172400,TraesCS2B01G198600,TraesCS2D01G179500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11727,OG0008278,ABD,5,1:1:1,1:1:1,TraesCS5A01G176300,TraesCS5B01G173600,TraesCS5D01G180600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11728,OG0008284,ABD,3,1:1:1,1:1:1,TraesCS3A01G369400,TraesCS3B01G401300,TraesCS3D01G362400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11730,OG0008283,ABD,5,1:1:1,1:1:1,TraesCS5A01G466800,TraesCS5B01G478600,TraesCS5D01G479700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11731,OG0008276,ABD,4,1:1:1,1:1:1,TraesCS4A01G127400,TraesCS4B01G177300,TraesCS4D01G179000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11733,OG0008369,ABD,1,1:1:1,1:1:1,TraesCS1A01G340000,TraesCS1B01G352300,TraesCS1D01G342000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11734,OG0008368,ABD,6,1:1:1,1:1:1,TraesCS6A01G160100,TraesCS6B01G191300,TraesCS6D01G152600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11735,OG0008366,ABD,1,1:1:1,1:1:1,TraesCS1A01G224700,TraesCS1B01G237700,TraesCS1D01G226100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11737,OG0008340,ABD,7,1:1:1,1:1:1,TraesCS7A01G338800,TraesCS7B01G250100,TraesCS7D01G346000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11739,OG0008364,ABD,1,1:1:1,1:1:1,TraesCS1A01G099400,TraesCS1B01G124800,TraesCS1D01G107300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11740,OG0008334,ABD,3,1:1:1,1:1:1,TraesCS3A01G147700,TraesCS3B01G174400,TraesCS3D01G155700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11741,OG0008362,ABD,7,1:1:1,1:1:1,TraesCS7A01G560200,TraesCS7B01G486500,TraesCS7D01G549100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11742,OG0008331,ABD,6,1:1:1,1:1:1,TraesCS6A01G258300,TraesCS6B01G267000,TraesCS6D01G239500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11743,OG0008367,ABD,3,1:1:1,1:1:1,TraesCS3A01G375200,TraesCS3B01G407400,TraesCS3D01G367700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
11744,OG0008328,ABD,6,1:1:1,1:1:1,TraesCS6A01G109000,TraesCS6B01G137600,TraesCS6D01G097400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11745,OG0008325,ABD,7,1:1:1,1:1:1,TraesCS7A01G192900,TraesCS7B01G098200,TraesCS7D01G194100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11746,OG0008360,ABD,6,1:1:1,1:1:1,TraesCS6A01G251400,TraesCS6B01G273900,TraesCS6D01G233200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11747,OG0008365,ABD,6,1:1:1,1:1:1,TraesCS6A01G299300,TraesCS6B01G328900,TraesCS6D01G279200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11748,OG0008322,ABD,4,1:1:1,1:1:1,TraesCS4A01G268600,TraesCS4B01G045600,TraesCS4D01G046300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
11749,OG0008316,ABD,1,1:1:1,1:1:1,TraesCS1A01G123000,TraesCS1B01G142200,TraesCS1D01G123900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
11752,OG0008313,ABD,5,1:1:1,1:1:1,TraesCS5A01G420600,TraesCS5B01G422700,TraesCS5D01G429200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
